experiment,instrument,run,spots,bases,size,published
ERX556185[accn],Illumina HiSeq 2000,ERR599213,"186,783,453",36.3G,23.9Gb,2014-09-16
ERX556185[accn],Illumina HiSeq 2000,ERR599213,"186,783,453",36.3G,23.9Gb,2014-09-16
ERX555995[accn],Illumina HiSeq 2000,ERR599010,"30,059,067",5.7G,3.7Gb,2014-09-13
ERX555995[accn],Illumina HiSeq 2000,ERR599010,"30,059,067",5.7G,3.7Gb,2014-09-13
ERX555999[accn],Illumina HiSeq 2000,ERR599126,"200,803,577",39.1G,26.1Gb,2014-09-13
ERX555999[accn],Illumina HiSeq 2000,ERR599126,"200,803,577",39.1G,26.1Gb,2014-09-13
ERX552296[accn],Illumina HiSeq 2000,ERR594310,"194,974,025",39.4G,25.3Gb,2014-09-07
ERX552296[accn],Illumina HiSeq 2000,ERR594310,"194,974,025",39.4G,25.3Gb,2014-09-07
ERX552272[accn],Illumina HiSeq 2000,ERR594286,"158,033,031",31.9G,20.2Gb,2014-09-07
ERX552272[accn],Illumina HiSeq 2000,ERR594286,"158,033,031",31.9G,20.2Gb,2014-09-07
ERX555940[accn],Illumina HiSeq 2000,ERR599040,"33,111,936",6.1G,3.9Gb,2014-09-13
ERX555940[accn],Illumina HiSeq 2000,ERR599040,"33,111,936",6.1G,3.9Gb,2014-09-13
ERX555959[accn],Illumina HiSeq 2000,ERR599148,"183,564,258",35.5G,23.8Gb,2014-09-13
ERX555959[accn],Illumina HiSeq 2000,ERR599148,"183,564,258",35.5G,23.8Gb,2014-09-13
ERX552295[accn],Illumina HiSeq 2000,ERR594321,"167,500,629",33.8G,21.2Gb,2014-09-07
ERX552295[accn],Illumina HiSeq 2000,ERR594321,"167,500,629",33.8G,21.2Gb,2014-09-07
ERX552282[accn],Illumina HiSeq 2000,ERR594298,"164,650,714",33.3G,22.2Gb,2014-09-07
ERX552282[accn],Illumina HiSeq 2000,ERR594298,"164,650,714",33.3G,22.2Gb,2014-09-07
ERX556123[accn],Illumina HiSeq 2000,ERR599000,"194,617,234",38.3G,24.8Gb,2014-09-13
ERX556123[accn],Illumina HiSeq 2000,ERR599000,"194,617,234",38.3G,24.8Gb,2014-09-13
ERX556131[accn],Illumina HiSeq 2000,ERR599154,"29,607,890",5.9G,3.6Gb,2014-09-13
ERX556131[accn],Illumina HiSeq 2000,ERR599154,"29,607,890",5.9G,3.6Gb,2014-09-13
ERX552260[accn],Illumina HiSeq 2000,ERR594333,"195,634,647",39.5G,25.8Gb,2014-09-07
ERX552260[accn],Illumina HiSeq 2000,ERR594333,"195,634,647",39.5G,25.8Gb,2014-09-07
ERX556170[accn],Illumina HiSeq 2000,ERR599230,"152,025,846",30G,18.2Gb,2014-09-16
ERX556170[accn],Illumina HiSeq 2000,ERR599230,"152,025,846",30G,18.2Gb,2014-09-16
ERX556088[accn],Illumina HiSeq 2000,ERR599006,"206,080,531",39.9G,27.6Gb,2014-09-13
ERX556088[accn],Illumina HiSeq 2000,ERR599006,"206,080,531",39.9G,27.6Gb,2014-09-13
ERX555968[accn],Illumina HiSeq 2000,ERR599022,"31,241,187",5.9G,3.6Gb,2014-09-13
ERX555968[accn],Illumina HiSeq 2000,ERR599022,"31,241,187",5.9G,3.6Gb,2014-09-13
ERX552274[accn],Illumina HiSeq 2000,ERR594340,"161,070,777",32.5G,20Gb,2014-09-07
ERX552274[accn],Illumina HiSeq 2000,ERR594340,"161,070,777",32.5G,20Gb,2014-09-07
ERX552254[accn],Illumina HiSeq 2000,ERR594332,"143,741,285",29G,18Gb,2014-09-07
ERX552254[accn],Illumina HiSeq 2000,ERR594332,"143,741,285",29G,18Gb,2014-09-07
ERX556085[accn],Illumina HiSeq 2000,ERR599046,"29,515,610",5.6G,3.4Gb,2014-09-13
ERX556085[accn],Illumina HiSeq 2000,ERR599046,"29,515,610",5.6G,3.4Gb,2014-09-13
ERX556075[accn],Illumina HiSeq 2000,ERR599101,"199,637,522",39.2G,25.7Gb,2014-09-13
ERX556075[accn],Illumina HiSeq 2000,ERR599101,"199,637,522",39.2G,25.7Gb,2014-09-13
ERX552252[accn],Illumina HiSeq 2000,ERR594336,"202,866,295",41G,27Gb,2014-09-07
ERX552252[accn],Illumina HiSeq 2000,ERR594336,"202,866,295",41G,27Gb,2014-09-07
ERX552253[accn],Illumina HiSeq 2000,ERR594303,"155,784,059",31.5G,19.5Gb,2014-09-07
ERX552253[accn],Illumina HiSeq 2000,ERR594303,"155,784,059",31.5G,19.5Gb,2014-09-07
ERX556095[accn],Illumina HiSeq 2000,ERR599124,"30,298,285",6G,3.6Gb,2014-09-13
ERX556095[accn],Illumina HiSeq 2000,ERR599124,"30,298,285",6G,3.6Gb,2014-09-13
ERX556090[accn],Illumina HiSeq 2000,ERR599159,"211,860,640",40.7G,28.5Gb,2014-09-13
ERX556090[accn],Illumina HiSeq 2000,ERR599159,"211,860,640",40.7G,28.5Gb,2014-09-13
ERX552271[accn],Illumina HiSeq 2000,ERR594289,"151,988,610",30.7G,19.5Gb,2014-09-07
ERX552271[accn],Illumina HiSeq 2000,ERR594289,"151,988,610",30.7G,19.5Gb,2014-09-07
ERX556234[accn],Illumina HiSeq 2000,ERR599246,"185,667,066",35.7G,24.1Gb,2014-09-16
ERX556234[accn],Illumina HiSeq 2000,ERR599246,"185,667,066",35.7G,24.1Gb,2014-09-16
ERX555925[accn],Illumina HiSeq 2000,ERR599009,"82,951,389",16.3G,10.6Gb,2014-09-13
ERX555925[accn],Illumina HiSeq 2000,ERR599009,"82,951,389",16.3G,10.6Gb,2014-09-13
ERX556030[accn],Illumina HiSeq 2000,ERR599035,"51,495,893",10.3G,6.1Gb,2014-09-13
ERX556030[accn],Illumina HiSeq 2000,ERR599035,"51,495,893",10.3G,6.1Gb,2014-09-13
ERX555998[accn],Illumina HiSeq 2000,ERR599027,"35,978,284",7.2G,4.2Gb,2014-09-13
ERX555998[accn],Illumina HiSeq 2000,ERR599027,"35,978,284",7.2G,4.2Gb,2014-09-13
ERX555915[accn],Illumina HiSeq 2000,ERR599122,"186,132,002",36.3G,24.5Gb,2014-09-13
ERX555915[accn],Illumina HiSeq 2000,ERR599122,"186,132,002",36.3G,24.5Gb,2014-09-13
ERX555982[accn],Illumina HiSeq 2000,ERR598945,"33,639,827",6.7G,3.9Gb,2014-09-13
ERX555982[accn],Illumina HiSeq 2000,ERR598945,"33,639,827",6.7G,3.9Gb,2014-09-13
ERX556058[accn],Illumina HiSeq 2000,ERR599059,"187,525,521",36.8G,24.4Gb,2014-09-13
ERX556058[accn],Illumina HiSeq 2000,ERR599059,"187,525,521",36.8G,24.4Gb,2014-09-13
ERX556133[accn],Illumina HiSeq 2000,ERR599090,"163,038,595",31.9G,21.4Gb,2014-09-13
ERX556133[accn],Illumina HiSeq 2000,ERR599090,"163,038,595",31.9G,21.4Gb,2014-09-13
ERX556110[accn],Illumina HiSeq 2000,ERR599176,"37,811,950",7.6G,4.4Gb,2014-09-13
ERX556110[accn],Illumina HiSeq 2000,ERR599176,"37,811,950",7.6G,4.4Gb,2014-09-13
ERX556064[accn],Illumina HiSeq 2000,ERR599104,"32,068,490",6.4G,3.8Gb,2014-09-13
ERX556064[accn],Illumina HiSeq 2000,ERR599104,"32,068,490",6.4G,3.8Gb,2014-09-13
ERX555997[accn],Illumina HiSeq 2000,ERR599121,"186,420,792",35.9G,25.2Gb,2014-09-13
ERX555997[accn],Illumina HiSeq 2000,ERR599121,"186,420,792",35.9G,25.2Gb,2014-09-13
ERX556139[accn],Illumina HiSeq 2000,ERR599008,"165,789,358",32.3G,21.4Gb,2014-09-13
ERX556139[accn],Illumina HiSeq 2000,ERR599008,"165,789,358",32.3G,21.4Gb,2014-09-13
ERX555942[accn],Illumina HiSeq 2000,ERR599125,"38,042,263",7.6G,4.5Gb,2014-09-13
ERX555942[accn],Illumina HiSeq 2000,ERR599125,"38,042,263",7.6G,4.5Gb,2014-09-13
ERX556181[accn],Illumina HiSeq 2000,ERR599227,"162,082,595",32G,19.6Gb,2014-09-16
ERX556181[accn],Illumina HiSeq 2000,ERR599227,"162,082,595",32G,19.6Gb,2014-09-16
ERX555965[accn],Illumina HiSeq 2000,ERR599064,"137,491,742",27.4G,17Gb,2014-09-13
ERX555965[accn],Illumina HiSeq 2000,ERR599064,"137,491,742",27.4G,17Gb,2014-09-13
ERX556045[accn],Illumina HiSeq 2000,ERR598965,"169,305,863",33.5G,20.3Gb,2014-09-13
ERX556045[accn],Illumina HiSeq 2000,ERR598965,"169,305,863",33.5G,20.3Gb,2014-09-13
ERX555988[accn],Illumina HiSeq 2000,ERR599050,"230,009,431",45.5G,29.1Gb,2014-09-13
ERX555988[accn],Illumina HiSeq 2000,ERR599050,"230,009,431",45.5G,29.1Gb,2014-09-13
ERX556130[accn],Illumina HiSeq 2000,ERR598967,"188,910,040",37.4G,24.6Gb,2014-09-13
ERX556130[accn],Illumina HiSeq 2000,ERR598967,"188,910,040",37.4G,24.6Gb,2014-09-13
ERX947988[accn],Illumina HiSeq 2000,ERR868417,"219,812,552",43.2G,28.5Gb,2015-05-06
ERX947988[accn],Illumina HiSeq 2000,ERR868417,"219,812,552",43.2G,28.5Gb,2015-05-06
ERX556049[accn],Illumina HiSeq 2000,ERR599093,"82,380,100",16.3G,10.4Gb,2014-09-13
ERX556049[accn],Illumina HiSeq 2000,ERR599093,"82,380,100",16.3G,10.4Gb,2014-09-13
ERX555979[accn],Illumina HiSeq 2000,ERR599120,"44,191,270",8.8G,5.2Gb,2014-09-13
ERX555979[accn],Illumina HiSeq 2000,ERR599120,"44,191,270",8.8G,5.2Gb,2014-09-13
ERX555928[accn],Illumina HiSeq 2000,ERR599042,"39,848,294",7.9G,4.6Gb,2014-09-13
ERX555928[accn],Illumina HiSeq 2000,ERR599042,"39,848,294",7.9G,4.6Gb,2014-09-13
ERX556065[accn],Illumina HiSeq 2000,ERR599079,"87,774,440",17.3G,11.4Gb,2014-09-13
ERX556065[accn],Illumina HiSeq 2000,ERR599079,"87,774,440",17.3G,11.4Gb,2014-09-13
ERX555944[accn],Illumina HiSeq 2000,ERR599071,"189,128,623",36.9G,24.9Gb,2014-09-13
ERX555944[accn],Illumina HiSeq 2000,ERR599071,"189,128,623",36.9G,24.9Gb,2014-09-13
ERX555924[accn],Illumina HiSeq 2000,ERR599085,"36,095,353",7.1G,4.3Gb,2014-09-13
ERX555924[accn],Illumina HiSeq 2000,ERR599085,"36,095,353",7.1G,4.3Gb,2014-09-13
ERX948108[accn],Illumina HiSeq 2000,ERR868379,"175,650,739",34.1G,22.7Gb,2015-05-06
ERX948108[accn],Illumina HiSeq 2000,ERR868379,"175,650,739",34.1G,22.7Gb,2015-05-06
ERX555926[accn],Illumina HiSeq 2000,ERR599024,"169,274,791",33.6G,20.5Gb,2014-09-13
ERX555926[accn],Illumina HiSeq 2000,ERR599024,"169,274,791",33.6G,20.5Gb,2014-09-13
ERX556092[accn],Illumina HiSeq 2000,ERR599063,"24,329,597",4.9G,2.8Gb,2014-09-13
ERX556092[accn],Illumina HiSeq 2000,ERR599063,"24,329,597",4.9G,2.8Gb,2014-09-13
ERX555916[accn],Illumina HiSeq 2000,ERR599163,"117,555,141",23.5G,14.1Gb,2014-09-13
ERX555916[accn],Illumina HiSeq 2000,ERR599163,"117,555,141",23.5G,14.1Gb,2014-09-13
ERX556074[accn],Illumina HiSeq 2000,ERR599169,"44,682,390",8.9G,5.2Gb,2014-09-13
ERX556074[accn],Illumina HiSeq 2000,ERR599169,"44,682,390",8.9G,5.2Gb,2014-09-13
ERX555917[accn],Illumina HiSeq 2000,ERR599081,"144,664,216",28.7G,17.6Gb,2014-09-13
ERX555917[accn],Illumina HiSeq 2000,ERR599081,"144,664,216",28.7G,17.6Gb,2014-09-13
ERX555930[accn],Illumina HiSeq 2000,ERR599113,"25,877,702",5.2G,3Gb,2014-09-13
ERX555930[accn],Illumina HiSeq 2000,ERR599113,"25,877,702",5.2G,3Gb,2014-09-13
ERX555949[accn],Illumina HiSeq 2000,ERR598946,"114,451,490",22.7G,14.1Gb,2014-09-13
ERX555949[accn],Illumina HiSeq 2000,ERR598946,"114,451,490",22.7G,14.1Gb,2014-09-13
ERX556081[accn],Illumina HiSeq 2000,ERR598953,"45,531,074",9G,5.4Gb,2014-09-13
ERX556081[accn],Illumina HiSeq 2000,ERR598953,"45,531,074",9G,5.4Gb,2014-09-13
ERX555977[accn],Illumina HiSeq 2000,ERR598981,"22,326,138",4.4G,2.6Gb,2014-09-13
ERX555977[accn],Illumina HiSeq 2000,ERR598981,"22,326,138",4.4G,2.6Gb,2014-09-13
ERX948009[accn],Illumina HiSeq 2000,ERR868453,"128,537,860",26G,16.5Gb,2015-05-06
ERX948009[accn],Illumina HiSeq 2000,ERR868453,"128,537,860",26G,16.5Gb,2015-05-06
ERX948083[accn],Illumina HiSeq 2000,ERR868457,"47,011,611",9.1G,6.2Gb,2015-05-06
ERX948083[accn],Illumina HiSeq 2000,ERR868457,"47,011,611",9.1G,6.2Gb,2015-05-06
ERX556029[accn],Illumina HiSeq 2000,ERR598943,"36,334,542",7.3G,4.1Gb,2014-09-13
ERX556029[accn],Illumina HiSeq 2000,ERR598943,"36,334,542",7.3G,4.1Gb,2014-09-13
ERX555954[accn],Illumina HiSeq 2000,ERR598978,"132,611,913",26.4G,16.1Gb,2014-09-13
ERX555954[accn],Illumina HiSeq 2000,ERR598978,"132,611,913",26.4G,16.1Gb,2014-09-13
ERX556050[accn],Illumina HiSeq 2000,ERR599055,"23,444,203",4.7G,2.7Gb,2014-09-13
ERX556050[accn],Illumina HiSeq 2000,ERR599055,"23,444,203",4.7G,2.7Gb,2014-09-13
ERX556051[accn],Illumina HiSeq 2000,ERR599128,"47,344,092",9.3G,5.9Gb,2014-09-13
ERX556051[accn],Illumina HiSeq 2000,ERR599128,"47,344,092",9.3G,5.9Gb,2014-09-13
ERX555974[accn],Illumina HiSeq 2000,ERR599132,"128,719,360",25.1G,16.4Gb,2014-09-13
ERX555974[accn],Illumina HiSeq 2000,ERR599132,"128,719,360",25.1G,16.4Gb,2014-09-13
ERX948109[accn],Illumina HiSeq 2000,ERR868362,"163,099,167",32.9G,20.8Gb,2015-05-06
ERX948109[accn],Illumina HiSeq 2000,ERR868362,"163,099,167",32.9G,20.8Gb,2015-05-06
ERX556048[accn],Illumina HiSeq 2000,ERR598962,"23,717,452",4.7G,2.7Gb,2014-09-13
ERX556048[accn],Illumina HiSeq 2000,ERR598962,"23,717,452",4.7G,2.7Gb,2014-09-13
ERX556005[accn],Illumina HiSeq 2000,ERR599007,"132,726,859",26.4G,15.4Gb,2014-09-13
ERX556005[accn],Illumina HiSeq 2000,ERR599007,"132,726,859",26.4G,15.4Gb,2014-09-13
ERX556001[accn],Illumina HiSeq 2000,ERR599168,"48,143,741",13.7G,8.4Gb,2014-09-13
ERX556001[accn],Illumina HiSeq 2000,ERR599168,"48,143,741",13.7G,8.4Gb,2014-09-13
ERX947961[accn],Illumina HiSeq 2000,ERR868377,"169,802,470",33.4G,21Gb,2015-05-06
ERX947961[accn],Illumina HiSeq 2000,ERR868377,"169,802,470",33.4G,21Gb,2015-05-06
ERX556086[accn],Illumina HiSeq 2000,ERR598997,"26,789,701",5.3G,3Gb,2014-09-13
ERX556086[accn],Illumina HiSeq 2000,ERR598997,"26,789,701",5.3G,3Gb,2014-09-13
ERX555963[accn],Illumina HiSeq 2000,ERR599118,"159,269,781",31.7G,19.7Gb,2014-09-13
ERX555963[accn],Illumina HiSeq 2000,ERR599118,"159,269,781",31.7G,19.7Gb,2014-09-13
ERX556128[accn],Illumina HiSeq 2000,ERR598952,"20,877,758",4.2G,2.3Gb,2014-09-13
ERX556128[accn],Illumina HiSeq 2000,ERR598952,"20,877,758",4.2G,2.3Gb,2014-09-13
ERX556007[accn],Illumina HiSeq 2000,ERR599065,"107,170,154",21.2G,13.2Gb,2014-09-13
ERX556007[accn],Illumina HiSeq 2000,ERR599065,"107,170,154",21.2G,13.2Gb,2014-09-13
ERX556026[accn],Illumina HiSeq 2000,ERR599108,"41,956,417",8.3G,4.9Gb,2014-09-13
ERX556026[accn],Illumina HiSeq 2000,ERR599108,"41,956,417",8.3G,4.9Gb,2014-09-13
ERX556043[accn],Illumina HiSeq 2000,ERR598971,"162,234,931",31.9G,21Gb,2014-09-13
ERX556010[accn],Illumina HiSeq 2000,ERR599067,"31,552,247",6.3G,3.6Gb,2014-09-13
ERX556010[accn],Illumina HiSeq 2000,ERR599067,"31,552,247",6.3G,3.6Gb,2014-09-13
ERX947981[accn],Illumina HiSeq 2000,ERR868470,"45,378,044",8.8G,5.8Gb,2015-05-06
ERX947981[accn],Illumina HiSeq 2000,ERR868470,"45,378,044",8.8G,5.8Gb,2015-05-06
ERX948066[accn],Illumina HiSeq 2000,ERR868506,"152,228,488",29.5G,19.4Gb,2015-05-06
ERX948066[accn],Illumina HiSeq 2000,ERR868506,"152,228,488",29.5G,19.4Gb,2015-05-06
ERX556137[accn],Illumina HiSeq 2000,ERR599039,"160,898,544",31.9G,19.7Gb,2014-09-13
ERX556137[accn],Illumina HiSeq 2000,ERR599039,"160,898,544",31.9G,19.7Gb,2014-09-13
ERX555941[accn],Illumina HiSeq 2000,ERR599014,"211,750,391",41.7G,27.4Gb,2014-09-13
ERX555941[accn],Illumina HiSeq 2000,ERR599014,"211,750,391",41.7G,27.4Gb,2014-09-13
ERX556008[accn],Illumina HiSeq 2000,ERR599020,"192,502,900",38G,24.5Gb,2014-09-13
ERX556008[accn],Illumina HiSeq 2000,ERR599020,"192,502,900",38G,24.5Gb,2014-09-13
ERX948100[accn],Illumina HiSeq 2000,ERR868443,"178,589,981",35.1G,21.8Gb,2015-05-06
ERX948100[accn],Illumina HiSeq 2000,ERR868443,"178,589,981",35.1G,21.8Gb,2015-05-06
ERX555933[accn],Illumina HiSeq 2000,ERR599077,"190,182,767",37.5G,24.1Gb,2014-09-13
ERX555933[accn],Illumina HiSeq 2000,ERR599077,"190,182,767",37.5G,24.1Gb,2014-09-13
ERX556060[accn],Illumina HiSeq 2000,ERR598961,"187,063,957",37.1G,23.5Gb,2014-09-13
ERX556060[accn],Illumina HiSeq 2000,ERR598961,"187,063,957",37.1G,23.5Gb,2014-09-13
ERX556070[accn],Illumina HiSeq 2000,ERR599086,"208,588,117",41G,27.2Gb,2014-09-13
ERX556070[accn],Illumina HiSeq 2000,ERR599086,"208,588,117",41G,27.2Gb,2014-09-13
ERX953572[accn],Illumina HiSeq 2000,ERR873963,"167,262,151",33.8G,22.8Gb,2015-05-08
ERX953572[accn],Illumina HiSeq 2000,ERR873963,"167,262,151",33.8G,22.8Gb,2015-05-08
ERX555919[accn],Illumina HiSeq 2000,ERR598954,"199,504,187",39.4G,25.4Gb,2014-09-13
ERX555919[accn],Illumina HiSeq 2000,ERR598954,"199,504,187",39.4G,25.4Gb,2014-09-13
ERX555966[accn],Illumina HiSeq 2000,ERR598957,"206,479,674",40.6G,26.5Gb,2014-09-13
ERX555966[accn],Illumina HiSeq 2000,ERR598957,"206,479,674",40.6G,26.5Gb,2014-09-13
ERX555993[accn],Illumina HiSeq 2000,ERR599072,"151,587,433",29.8G,18.4Gb,2014-09-13
ERX555993[accn],Illumina HiSeq 2000,ERR599072,"151,587,433",29.8G,18.4Gb,2014-09-13
ERX948001[accn],Illumina HiSeq 2000,ERR868365,"187,404,912",36.4G,24.1Gb,2015-05-06
ERX948001[accn],Illumina HiSeq 2000,ERR868365,"187,404,912",36.4G,24.1Gb,2015-05-06
ERX555947[accn],Illumina HiSeq 2000,ERR598992,"139,190,159",27.7G,16.4Gb,2014-09-13
ERX555947[accn],Illumina HiSeq 2000,ERR598992,"139,190,159",27.7G,16.4Gb,2014-09-13
ERX552250[accn],Illumina HiSeq 2000,ERR594292,"82,811,132",16.5G,9.9Gb,2014-09-07
ERX552250[accn],Illumina HiSeq 2000,ERR594292,"82,811,132",16.5G,9.9Gb,2014-09-07
ERX552264[accn],Illumina HiSeq 2000,ERR594307,"133,022,760",26.7G,15Gb,2014-09-07
ERX552264[accn],Illumina HiSeq 2000,ERR594307,"133,022,760",26.7G,15Gb,2014-09-07
ERX552238[accn],Illumina HiSeq 2000,ERR594306,"152,965,369",30.6G,18.1Gb,2014-09-07
ERX552238[accn],Illumina HiSeq 2000,ERR594306,"152,965,369",30.6G,18.1Gb,2014-09-07
ERX556047[accn],Illumina HiSeq 2000,ERR598999,"49,556,018",9.9G,5.9Gb,2014-09-13
ERX556047[accn],Illumina HiSeq 2000,ERR598999,"49,556,018",9.9G,5.9Gb,2014-09-13
ERX555936[accn],Illumina HiSeq 2000,ERR599033,"49,663,194",9.9G,5.9Gb,2014-09-13
ERX555936[accn],Illumina HiSeq 2000,ERR599033,"49,663,194",9.9G,5.9Gb,2014-09-13
ERX555981[accn],Illumina HiSeq 2000,ERR599083,"50,848,286",10.1G,6.1Gb,2014-09-13
ERX555981[accn],Illumina HiSeq 2000,ERR599083,"50,848,286",10.1G,6.1Gb,2014-09-13
ERX556013[accn],Illumina HiSeq 2000,ERR599096,"49,291,121",9.8G,6Gb,2014-09-13
ERX556013[accn],Illumina HiSeq 2000,ERR599096,"49,291,121",9.8G,6Gb,2014-09-13
ERX552265[accn],Illumina HiSeq 2000,ERR594309,"75,988,955",15G,9.3Gb,2014-09-07
ERX552265[accn],Illumina HiSeq 2000,ERR594309,"75,988,955",15G,9.3Gb,2014-09-07
ERX552242[accn],Illumina HiSeq 2000,ERR594305,"136,551,265",27.1G,16.2Gb,2014-09-07
ERX552242[accn],Illumina HiSeq 2000,ERR594305,"136,551,265",27.1G,16.2Gb,2014-09-07
ERX552293[accn],Illumina HiSeq 2000,ERR594322,"155,930,208",30.9G,19.1Gb,2014-09-07
ERX552293[accn],Illumina HiSeq 2000,ERR594322,"155,930,208",30.9G,19.1Gb,2014-09-07
ERX953564[accn],Illumina HiSeq 2000,ERR873959,"159,927,867",31.5G,19.9Gb,2015-05-08
ERX953564[accn],Illumina HiSeq 2000,ERR873959,"159,927,867",31.5G,19.9Gb,2015-05-08
ERX953570[accn],Illumina HiSeq 2000,ERR873968,"125,769,242",24.6G,16.3Gb,2015-05-08
ERX953570[accn],Illumina HiSeq 2000,ERR873968,"125,769,242",24.6G,16.3Gb,2015-05-08
ERX555932[accn],Illumina HiSeq 2000,ERR598948,"153,076,525",30.4G,18.4Gb,2014-09-13
ERX555932[accn],Illumina HiSeq 2000,ERR598948,"153,076,525",30.4G,18.4Gb,2014-09-13
ERX552279[accn],Illumina HiSeq 2000,ERR594284,"79,955,011",15.9G,9.7Gb,2014-09-07
ERX552279[accn],Illumina HiSeq 2000,ERR594284,"79,955,011",15.9G,9.7Gb,2014-09-07
ERX552243[accn],Illumina HiSeq 2000,ERR594304,"162,027,499",32.4G,19Gb,2014-09-07
ERX552243[accn],Illumina HiSeq 2000,ERR594304,"162,027,499",32.4G,19Gb,2014-09-07
ERX552275[accn],Illumina HiSeq 2000,ERR594301,"173,630,560",34.5G,21.5Gb,2014-09-07
ERX552275[accn],Illumina HiSeq 2000,ERR594301,"173,630,560",34.5G,21.5Gb,2014-09-07
ERX556126[accn],Illumina HiSeq 2000,ERR599160,"171,142,153",33.7G,21.3Gb,2014-09-13
ERX556126[accn],Illumina HiSeq 2000,ERR599160,"171,142,153",33.7G,21.3Gb,2014-09-13
ERX552297[accn],Illumina HiSeq 2000,ERR594326,"187,470,886",37.4G,23.4Gb,2014-09-07
ERX552297[accn],Illumina HiSeq 2000,ERR594326,"187,470,886",37.4G,23.4Gb,2014-09-07
ERX552262[accn],Illumina HiSeq 2000,ERR594347,"187,306,308",37G,23.8Gb,2014-09-07
ERX552262[accn],Illumina HiSeq 2000,ERR594347,"187,306,308",37G,23.8Gb,2014-09-07
ERX555950[accn],Illumina HiSeq 2000,ERR598956,"47,014,161",9.4G,5.6Gb,2014-09-13
ERX555950[accn],Illumina HiSeq 2000,ERR598956,"47,014,161",9.4G,5.6Gb,2014-09-13
ERX556093[accn],Illumina HiSeq 2000,ERR598998,"45,900,975",9.2G,5.4Gb,2014-09-13
ERX556093[accn],Illumina HiSeq 2000,ERR598998,"45,900,975",9.2G,5.4Gb,2014-09-13
ERX555921[accn],Illumina HiSeq 2000,ERR599117,"45,647,490",9.1G,5.3Gb,2014-09-13
ERX555921[accn],Illumina HiSeq 2000,ERR599117,"45,647,490",9.1G,5.3Gb,2014-09-13
ERX555994[accn],Illumina HiSeq 2000,ERR599157,"45,492,924",9.1G,5.5Gb,2014-09-13
ERX555994[accn],Illumina HiSeq 2000,ERR599157,"45,492,924",9.1G,5.5Gb,2014-09-13
ERX552280[accn],Illumina HiSeq 2000,ERR594293,"95,420,603",19G,11.8Gb,2014-09-07
ERX552280[accn],Illumina HiSeq 2000,ERR594293,"95,420,603",19G,11.8Gb,2014-09-07
ERX552281[accn],Illumina HiSeq 2000,ERR594337,"168,950,666",33.7G,20.6Gb,2014-09-07
ERX552281[accn],Illumina HiSeq 2000,ERR594337,"168,950,666",33.7G,20.6Gb,2014-09-07
ERX552268[accn],Illumina HiSeq 2000,ERR594319,"164,864,186",32.6G,20.6Gb,2014-09-07
ERX552268[accn],Illumina HiSeq 2000,ERR594319,"164,864,186",32.6G,20.6Gb,2014-09-07
ERX556117[accn],Illumina HiSeq 2000,ERR599036,"45,847,605",9.2G,5.4Gb,2014-09-13
ERX556117[accn],Illumina HiSeq 2000,ERR599036,"45,847,605",9.2G,5.4Gb,2014-09-13
ERX556057[accn],Illumina HiSeq 2000,ERR599069,"47,088,422",9.4G,5.6Gb,2014-09-13
ERX556057[accn],Illumina HiSeq 2000,ERR599069,"47,088,422",9.4G,5.6Gb,2014-09-13
ERX555929[accn],Illumina HiSeq 2000,ERR599080,"45,657,442",9.1G,5.3Gb,2014-09-13
ERX555929[accn],Illumina HiSeq 2000,ERR599080,"45,657,442",9.1G,5.3Gb,2014-09-13
ERX556076[accn],Illumina HiSeq 2000,ERR599151,"45,616,413",9.1G,5.5Gb,2014-09-13
ERX556076[accn],Illumina HiSeq 2000,ERR599151,"45,616,413",9.1G,5.5Gb,2014-09-13
ERX552278[accn],Illumina HiSeq 2000,ERR594287,"79,690,789",15.8G,9.5Gb,2014-09-07
ERX552278[accn],Illumina HiSeq 2000,ERR594287,"79,690,789",15.8G,9.5Gb,2014-09-07
ERX552241[accn],Illumina HiSeq 2000,ERR594311,"149,696,490",29.9G,17.4Gb,2014-09-07
ERX552241[accn],Illumina HiSeq 2000,ERR594311,"149,696,490",29.9G,17.4Gb,2014-09-07
ERX552257[accn],Illumina HiSeq 2000,ERR594296,"172,793,806",34.2G,21.5Gb,2014-09-07
ERX552257[accn],Illumina HiSeq 2000,ERR594296,"172,793,806",34.2G,21.5Gb,2014-09-07
ERX546861[accn],Illumina HiSeq 2000,ERR588857,"126,456,043",24.7G,15.6Gb,2014-08-30
ERX546861[accn],Illumina HiSeq 2000,ERR588857,"126,456,043",24.7G,15.6Gb,2014-08-30
ERX556077[accn],Illumina HiSeq 2000,ERR598988,"46,703,465",9.3G,5.4Gb,2014-09-13
ERX556077[accn],Illumina HiSeq 2000,ERR598988,"46,703,465",9.3G,5.4Gb,2014-09-13
ERX556036[accn],Illumina HiSeq 2000,ERR599084,"46,823,083",9.4G,5.4Gb,2014-09-13
ERX556036[accn],Illumina HiSeq 2000,ERR599084,"46,823,083",9.4G,5.4Gb,2014-09-13
ERX555955[accn],Illumina HiSeq 2000,ERR599089,"46,636,365",9.3G,5.4Gb,2014-09-13
ERX555955[accn],Illumina HiSeq 2000,ERR599089,"46,636,365",9.3G,5.4Gb,2014-09-13
ERX556089[accn],Illumina HiSeq 2000,ERR599161,"45,834,609",9.2G,5.4Gb,2014-09-13
